Time,ISP_IN_MB,LAN_OUT_MB,ISP_uptime,Delta_ISP_IN_MB,Delta_LAN_OUT_MB,Delta_Time_hr,Restart
2026-01-10 07:00:02,3499.21,192.6,1963.88,7.17,31.31,1.0,False
2026-01-10 08:00:01,3508.37,425.81,1964.88,9.16,233.22,1.0,False
2026-01-10 09:00:02,3529.24,1268.1,1965.88,20.87,842.29,1.0,False
2026-01-10 10:00:02,3551.16,2260.14,1966.88,21.92,992.04,1.0,False
2026-01-10 11:00:02,3586.18,2519.39,1967.88,35.01,259.25,1.0,False
2026-01-10 12:00:02,3592.11,2542.86,1968.88,5.94,23.47,1.0,False
2026-01-10 13:00:01,3596.13,2545.21,1969.88,4.01,2.35,1.0,False
2026-01-10 14:00:02,3600.07,2547.37,1970.88,3.94,2.16,1.0,False
2026-01-10 15:00:01,3604.61,2553.66,1971.88,4.54,6.29,1.0,False
2026-01-10 16:00:02,3608.39,2571.04,1972.88,3.78,17.37,1.0,False
2026-01-10 17:00:02,3612.3,2577.49,1973.88,3.9,6.46,1.0,False
2026-01-10 18:00:01,3616.55,2579.95,1974.88,4.26,2.45,1.0,False
2026-01-10 19:00:02,3653.38,2966.84,1975.88,36.83,386.89,1.0,False
2026-01-10 20:00:01,3794.28,3681.03,1976.88,140.9,714.19,1.0,False
2026-01-10 21:00:02,3863.53,1049.33,1977.88,69.25,1464.3,1.0,False
2026-01-10 22:00:01,3889.09,2451.47,1978.88,25.56,1402.14,1.0,False
2026-01-10 23:00:02,4017.74,2957.86,1979.88,128.66,506.39,1.0,False
2026-01-11 00:00:02,4034.51,2969.28,1980.88,16.77,11.42,1.0,False
2026-01-11 01:00:02,4038.01,2978.23,1981.88,3.5,8.95,1.0,False
2026-01-11 02:00:02,4040.7,2981.43,1982.88,2.7,3.2,1.0,False
2026-01-11 03:00:01,4047.15,3152.46,1983.88,6.45,171.03,1.0,False
2026-01-11 04:00:02,4051.53,3158.22,1984.88,4.37,5.77,1.0,False
2026-01-11 05:00:01,4054.74,3173.4,1985.88,3.22,15.18,1.0,False
2026-01-11 06:00:02,4057.66,3176.53,1986.88,2.91,3.13,1.0,False
2026-01-11 07:00:02,4061.35,3185.27,1987.88,3.7,8.74,1.0,False
2026-01-11 08:00:01,4064.38,3189.03,1988.88,3.03,3.76,1.0,False
2026-01-11 09:00:02,4086.69,3366.39,1989.88,22.31,177.36,1.0,False
2026-01-11 10:00:01,73.68,392.43,1990.88,82.98,1122.04,1.0,False
2026-01-11 11:00:02,148.71,803.93,1991.88,75.03,411.5,1.0,False
2026-01-11 12:00:01,191.21,1455.99,1992.88,42.5,652.06,1.0,False
2026-01-11 13:00:02,226.82,2020.65,1993.88,35.61,564.66,1.0,False
2026-01-11 14:00:02,285.64,2829.32,1994.88,58.82,808.67,1.0,False
2026-01-11 15:00:01,330.43,3095.91,1995.88,44.79,266.59,1.0,False
2026-01-11 16:00:02,389.6,3590.28,1996.88,59.17,494.37,1.0,False
2026-01-11 17:00:02,396.27,3603.62,1997.88,6.66,13.34,1.0,False
2026-01-11 18:00:02,398.55,3605.86,1998.88,2.29,2.24,1.0,False
2026-01-11 19:00:01,427.92,3863.79,1999.88,29.37,257.93,1.0,False
2026-01-11 20:00:02,528.98,957.47,2000.88,101.06,1189.68,1.0,False
2026-01-11 21:00:02,606.18,1749.26,2001.88,77.2,791.79,1.0,False
2026-01-11 22:00:01,627.55,2760.24,2002.88,21.37,1010.98,1.0,False
2026-01-11 23:00:02,701.38,2794.05,2003.88,73.83,33.82,1.0,False
2026-01-12 00:00:02,747.06,2810.62,2004.88,45.68,16.56,1.0,False
2026-01-12 01:00:01,761.53,2819.84,2005.88,14.47,9.23,1.0,False
2026-01-12 02:00:02,766.75,2826.04,2006.88,5.22,6.2,1.0,False
2026-01-12 03:00:01,773.49,2837.96,2007.88,6.73,11.92,1.0,False
2026-01-12 04:00:02,784.78,3094.77,2008.88,11.3,256.81,1.0,False
2026-01-12 05:00:02,791.98,3294.68,2009.88,7.19,199.91,1.0,False
2026-01-12 06:00:02,798.99,3349.74,2010.88,7.01,55.06,1.0,False
2026-01-12 07:00:01,805.01,3359.64,2011.88,6.03,9.9,1.0,False
2026-01-12 08:00:02,825.61,3440.61,2012.88,20.6,80.97,1.0,False
2026-01-12 09:00:02,844.79,3580.81,2013.88,19.18,140.2,1.0,False
2026-01-12 10:00:02,864.25,3786.97,2014.88,19.46,206.16,1.0,False
2026-01-12 11:00:01,879.28,3842.79,2015.88,15.03,55.82,1.0,False
2026-01-12 12:00:02,890.84,3871.41,2016.88,11.56,28.63,1.0,False
2026-01-12 13:00:02,924.96,3961.31,2017.88,34.12,89.89,1.0,False
2026-01-12 14:00:02,939.39,4003.28,2018.88,14.43,41.97,1.0,False
2026-01-12 15:00:02,953.87,74.08,2019.88,14.48,166.81,1.0,False
2026-01-12 16:00:02,966.83,159.44,2020.88,12.96,85.36,1.0,False
2026-01-12 17:00:02,1036.73,591.7,2021.88,69.9,432.26,1.0,False
2026-01-12 18:00:01,1098.67,823.58,2022.88,61.94,231.88,1.0,False
2026-01-12 19:00:02,1151.52,1135.8,2023.88,52.84,312.21,1.0,False
2026-01-12 20:00:01,1226.3,1467.99,2024.88,74.79,332.2,1.0,False
2026-01-12 21:00:02,1265.95,2394.85,2025.88,39.65,926.85,1.0,False
2026-01-12 22:00:02,1282.71,3337.49,2026.88,16.75,942.64,1.0,False
2026-01-12 23:00:02,1347.02,3359.87,2027.88,64.31,22.38,1.0,False
2026-01-13 00:00:02,1410.11,3384.63,2028.88,63.09,24.76,1.0,False
2026-01-13 01:00:02,1416.85,3405.93,2029.88,6.74,21.3,1.0,False
2026-01-13 02:00:01,1422.51,3461.46,2030.88,5.66,55.52,1.0,False
2026-01-13 03:00:02,1428.75,3496.47,2031.88,6.24,35.02,1.0,False
2026-01-13 04:00:01,1434.34,3504.92,2032.88,5.59,8.45,1.0,False
2026-01-13 05:00:02,1439.88,3509.72,2033.88,5.53,4.8,1.0,False
2026-01-13 06:00:01,1446.33,3623.37,2034.88,6.45,113.65,1.0,False
2026-01-13 07:00:02,1452.96,3671.38,2035.88,6.63,48.0,1.0,False
2026-01-13 08:00:02,1653.47,3700.42,2036.88,200.51,29.04,1.0,False
2026-01-13 09:00:02,1673.11,3773.74,2037.88,19.64,73.33,1.0,False
2026-01-13 10:00:02,1676.34,3778.29,2038.88,3.23,4.55,1.0,False
2026-01-13 11:00:01,1692.22,3881.38,2039.88,15.88,103.09,1.0,False
2026-01-13 12:00:02,1699.37,3904.42,2040.88,7.15,23.04,1.0,False
2026-01-13 13:00:02,1720.46,3975.11,2041.88,21.09,70.69,1.0,False
2026-01-13 14:00:02,1722.12,3977.21,2042.88,1.66,2.1,1.0,False
2026-01-13 15:00:02,1736.04,502.27,2043.88,13.92,621.06,1.0,False
2026-01-13 16:00:02,1978.68,810.13,2044.88,242.64,307.86,1.0,False
2026-01-13 17:00:01,2028.14,1441.98,2045.88,49.46,631.85,1.0,False
2026-01-13 18:00:02,2061.63,2769.56,2046.88,33.49,1327.57,1.0,False
2026-01-13 19:00:02,2117.51,32.28,2047.88,55.88,1358.72,1.0,False
2026-01-13 20:00:01,2152.2,1854.71,2048.88,34.69,1822.44,1.0,False
2026-01-13 21:00:01,2226.39,2805.58,2049.88,74.2,950.87,1.0,False
2026-01-13 22:00:02,2240.83,2848.15,2050.88,14.44,42.57,1.0,False
2026-01-13 23:00:02,2250.54,2864.21,2051.88,9.7,16.06,1.0,False
2026-01-14 00:00:02,2314.22,2872.31,2052.88,63.69,8.1,1.0,False
2026-01-14 01:00:01,2320.31,2877.48,2053.88,6.09,5.17,1.0,False
2026-01-14 02:00:02,2329.59,2934.15,2054.88,9.27,56.67,1.0,False
2026-01-14 03:00:02,2338.77,3062.1,2055.88,9.18,127.95,1.0,False
2026-01-14 04:00:01,2347.26,3130.0,2056.88,8.49,67.9,1.0,False
2026-01-14 05:00:01,2354.21,3137.07,2057.88,6.95,7.06,1.0,False
2026-01-14 06:00:01,2362.8,3198.47,2058.88,8.59,61.4,1.0,False
2026-01-14 07:00:01,2370.59,3209.13,2059.88,7.79,10.66,1.0,False
2026-01-14 08:00:02,2393.34,3543.86,2060.88,22.75,334.73,1.0,False
2026-01-14 09:00:01,2409.15,3581.83,2061.88,15.81,37.97,1.0,False
2026-01-14 10:00:02,2410.9,3584.9,2062.88,1.74,3.07,1.0,False
2026-01-14 11:00:01,2412.23,3586.02,2063.88,1.33,1.11,1.0,False
2026-01-14 12:00:02,2414.29,3592.35,2064.88,2.06,6.33,1.0,False
2026-01-14 13:00:02,2417.0,3609.57,2065.88,2.71,17.22,1.0,False
2026-01-14 14:00:01,2418.29,3611.33,2066.88,1.29,1.76,1.0,False
2026-01-14 15:00:01,2419.91,3613.25,2067.88,1.62,1.92,1.0,False
2026-01-14 16:00:02,2422.1,3633.15,2068.88,2.2,19.9,1.0,False
2026-01-14 17:00:02,2431.03,3769.24,2069.88,8.93,136.09,1.0,False
2026-01-14 18:00:02,2754.66,283.34,2070.88,323.63,610.1,1.0,False
2026-01-14 19:00:01,3050.96,946.64,2071.88,296.3,663.29,1.0,False
2026-01-14 20:00:02,3203.02,2684.17,2072.88,152.06,1737.53,1.0,False
2026-01-14 21:00:01,3457.06,2776.88,2073.88,254.04,92.71,1.0,False
2026-01-14 22:00:02,3534.78,2851.67,2074.88,77.72,74.79,1.0,False
2026-01-14 23:00:01,3554.7,3220.48,2075.88,19.92,368.81,1.0,False
2026-01-15 00:00:02,3635.76,3228.53,2076.88,81.06,8.05,1.0,False
2026-01-15 01:00:02,3640.05,3235.8,2077.88,4.28,7.27,1.0,False
2026-01-15 02:00:02,3648.13,3408.28,2078.88,8.09,172.48,1.0,False
2026-01-15 03:00:01,3656.98,3727.74,2079.88,8.85,319.47,1.0,False
2026-01-15 04:00:02,3661.61,3755.25,2080.88,4.63,27.51,1.0,False
2026-01-15 05:00:01,3665.25,3765.02,2081.88,3.64,9.77,1.0,False
2026-01-15 06:00:02,3671.73,3845.28,2082.88,6.48,80.26,1.0,False
2026-01-15 07:00:01,3702.58,1381.93,2083.88,30.85,1632.65,1.0,False
2026-01-15 08:00:01,3707.16,1393.29,2084.88,4.58,11.36,1.0,False
2026-01-15 09:00:02,3710.35,1397.36,2085.88,3.19,4.08,1.0,False
2026-01-15 10:00:02,3713.07,1400.11,2086.88,2.72,2.75,1.0,False
2026-01-15 11:00:01,3716.72,1405.13,2087.88,3.64,5.02,1.0,False
2026-01-15 12:00:02,3719.44,1409.89,2088.88,2.72,4.76,1.0,False
2026-01-15 13:00:02,3722.2,1418.66,2089.88,2.77,8.77,1.0,False
2026-01-15 14:00:01,3751.23,1468.92,2090.88,29.03,50.26,1.0,False
2026-01-15 15:00:02,3755.35,1477.79,2091.88,4.13,8.87,1.0,False
2026-01-15 16:00:01,3758.52,1504.2,2092.88,3.17,26.41,1.0,False
2026-01-15 17:00:02,3762.22,1516.39,2093.88,3.7,12.2,1.0,False
2026-01-15 18:00:02,3783.83,3472.09,2094.88,21.61,1955.69,1.0,False
2026-01-15 19:00:01,3883.83,659.08,2095.88,99.99,1283.0,1.0,False
2026-01-15 20:00:01,3963.68,1052.23,2096.88,79.85,393.15,1.0,False
2026-01-15 21:00:02,4027.92,1359.29,2097.88,64.24,307.05,1.0,False
2026-01-15 22:00:02,4053.73,1474.51,2098.88,25.81,115.23,1.0,False
2026-01-15 23:00:01,4066.41,1564.28,2099.88,12.68,89.77,1.0,False
2026-01-16 00:00:02,58.93,1579.8,2100.88,88.53,15.52,1.0,False
2026-01-16 01:00:02,86.68,3092.78,2101.88,27.75,1512.98,1.0,False
2026-01-16 02:00:02,92.29,3146.95,2102.88,5.61,54.17,1.0,False
2026-01-16 03:00:01,97.78,3199.93,2103.88,5.49,52.98,1.0,False
2026-01-16 04:00:02,105.78,3515.56,2104.88,8.0,315.64,1.0,False
2026-01-16 05:00:02,110.56,3545.53,2105.88,4.79,29.96,1.0,False
2026-01-16 06:00:01,114.15,3553.01,2106.88,3.59,7.49,1.0,False
2026-01-16 07:00:02,122.65,3789.58,2107.88,8.5,236.57,1.0,False
2026-01-16 08:00:02,168.01,3913.79,2108.88,45.36,124.2,1.0,False
2026-01-16 09:00:02,254.41,1670.89,2109.88,86.4,1853.1,1.0,False
2026-01-16 10:00:02,272.31,1741.5,2110.88,17.9,70.61,1.0,False
2026-01-16 11:00:02,287.12,1824.27,2111.88,14.81,82.77,1.0,False
